SRF	Yes	Known motif				
BAZ2B	Yes	Likely to be sequence specific TF				
MBD2	Yes	Known motif				
MBD3	Yes	Likely to be sequence specific TF				
MBD4	Yes	Likely to be sequence specific TF				
MBD6	Yes	Likely to be sequence specific TF				
PIN1	Yes	Likely to be sequence specific TF				
SETDB1	Yes	Known motif				
SETDB2	Yes	Likely to be sequence specific TF				
BAZ2A	Yes	Likely to be sequence specific TF				
MECP2	Yes	Known motif				
MBD1	Yes	Likely to be sequence specific TF				
MTERF1	Yes	Known motif				
MTERF2	Yes	Likely to be sequence specific TF				
MTERF3	Yes	Likely to be sequence specific TF				
MTERF4	Yes	Likely to be sequence specific TF				
NEB	No	Unlikely to be sequence specific TF				
C17orf49	No	Unlikely to be sequence specific TF				
CDC5L	Yes	Known motif				
CHD2	No	Unlikely to be sequence specific TF				
CRAMP1	No	Unlikely to be sequence specific TF				
DMTF1	Yes	Likely to be sequence specific TF				
DNAJC1	No	Unlikely to be sequence specific TF				
DNAJC2	No	Unlikely to be sequence specific TF				
ELMSAN1	No	Unlikely to be sequence specific TF				
KIAA1841	No	Unlikely to be sequence specific TF				
MIER1	No	Unlikely to be sequence specific TF				
MIER2	No	Unlikely to be sequence specific TF				
MIER3	No	Unlikely to be sequence specific TF				
MIS18BP1	No	Unlikely to be sequence specific TF				
MSANTD4	Yes	Likely to be sequence specific TF				
MYB	Yes	Known motif				
MYBL1	Yes	Known motif				
MYBL2	Yes	Known motif				
MYPOP	Yes	Likely to be sequence specific TF				
MYSM1	Yes	Likely to be sequence specific TF				
NCOR1	No	Unlikely to be sequence specific TF				
NCOR2	No	Unlikely to be sequence specific TF				
PRDM11	No	Unlikely to be sequence specific TF				
RCOR1	No	Unlikely to be sequence specific TF				
RCOR2	No	Unlikely to be sequence specific TF				
RCOR3	No	Unlikely to be sequence specific TF				
SMARCA1	No	Unlikely to be sequence specific TF				
SMARCA5	No	Unlikely to be sequence specific TF				
SMARCC1	No	Unlikely to be sequence specific TF				
SMARCC2	No	Unlikely to be sequence specific TF				
SNAPC4	Yes	Likely to be sequence specific TF				
TADA2A	No	Unlikely to be sequence specific TF				
TADA2B	No	Unlikely to be sequence specific TF				
TERB1	Yes	Likely to be sequence specific TF				
TERF1	Yes	Likely to be sequence specific TF				
TERF2	Yes	Inferred motif				
TERF2IP	No	Unlikely to be sequence specific TF				
TTF1	Yes	Likely to be sequence specific TF				
ZZZ3	Yes	Known motif				
MTA1	No	Unlikely to be sequence specific TF				
MTA2	No	Unlikely to be sequence specific TF				
MTA3	No	Unlikely to be sequence specific TF				
RERE	No	Unlikely to be sequence specific TF				
ZMYM1	No	Unlikely to be sequence specific TF				
ZMYM2	No	Unlikely to be sequence specific TF				
ZMYM3	No	Unlikely to be sequence specific TF				
ZMYM4	No	Unlikely to be sequence specific TF				
ZMYM5	No	Unlikely to be sequence specific TF				
ZMYM6	No	Unlikely to be sequence specific TF				
ZMYND10	No	Unlikely to be sequence specific TF				
MYRF	Yes	Known motif				
MYRFL	Yes	Likely to be sequence specific TF				
NFX1	Yes	Likely to be sequence specific TF				
NFXL1	Yes	Likely to be sequence specific TF				
ZNF330	No	Unlikely to be sequence specific TF				
AR	Yes	Known motif				
ESR1	Yes	Known motif				
ESR2	Yes	Known motif				
ESRRA	Yes	Known motif				
ESRRB	Yes	Known motif				
ESRRG	Yes	Known motif				
HNF4A	Yes	Known motif				
HNF4G	Yes	Known motif				
NR0B1	Yes	Known motif				
NR1D1	Yes	Known motif				
NR1D2	Yes	Known motif				
NR1H2	Yes	Known motif				
NR1H3	Yes	Inferred motif				
NR1H4	Yes	Known motif				
NR1I2	Yes	Known motif				
NR1I3	Yes	Known motif				
NR2C1	Yes	Known motif				
NR2C2	Yes	Known motif				
NR2E1	Yes	Known motif				
NR2E3	Yes	Known motif				
NR2F1	Yes	Known motif				
NR2F2	Yes	Known motif				
NR2F6	Yes	Known motif				
NR3C1	Yes	Known motif				
NR3C2	Yes	Known motif				
NR4A1	Yes	Known motif				
NR4A2	Yes	Known motif				
NR4A3	Yes	Known motif				
NR5A1	Yes	Known motif				
NR5A2	Yes	Known motif				
NR6A1	Yes	Known motif				
PGR	Yes	Known motif				
PPARA	Yes	Known motif				
PPARD	Yes	Known motif				
PPARG	Yes	Known motif				
RARA	Yes	Known motif				
RARB	Yes	Known motif				
RARG	Yes	Known motif				
RORA	Yes	Known motif				
RORB	Yes	Known motif				
RORC	Yes	Known motif				
RXRA	Yes	Known motif				
RXRB	Yes	Known motif				
RXRG	Yes	Known motif				
THRA	Yes	Known motif				
THRB	Yes	Known motif				
VDR	Yes	Known motif				
AATF	No	Unlikely to be sequence specific TF				
ABL1	No	Unlikely to be sequence specific TF				
ABRA	No	Unlikely to be sequence specific TF				
AC020915.1	No	Unlikely to be sequence specific TF				
ACOD1	No	Unlikely to be sequence specific TF				
ACTR3B	No	Unlikely to be sequence specific TF				
ACTR3C	No	Unlikely to be sequence specific TF				
ADAM8	No	Unlikely to be sequence specific TF				
ADAMTS17	No	Unlikely to be sequence specific TF				
ADAMTS19	No	Unlikely to be sequence specific TF				
ADAR	No	Unlikely to be sequence specific TF				
ADGRA1	No	Unlikely to be sequence specific TF				
ADGRG3	No	Unlikely to be sequence specific TF				
AEBP1	Yes	Likely to be sequence specific TF				
AES	No	Unlikely to be sequence specific TF				
AFAP1 	No	Unlikely to be sequence specific TF				
AFF1	No	Unlikely to be sequence specific TF				
AFF3	No	Unlikely to be sequence specific TF				
AFF4	No	Unlikely to be sequence specific TF				
AGER	No	Unlikely to be sequence specific TF				
AGT	No	Unlikely to be sequence specific TF				
AIM2	No	Unlikely to be sequence specific TF				
AKT1	No	Unlikely to be sequence specific TF				
ALK	No	Unlikely to be sequence specific TF				
ALKBH2	No	Unlikely to be sequence specific TF				
AMH	No	Unlikely to be sequence specific TF				
ANAPC2	No	Unlikely to be sequence specific TF				
ANKRD30A	No	Unlikely to be sequence specific TF				
ANXA3	No	Unlikely to be sequence specific TF				
ANXA4	No	Unlikely to be sequence specific TF				
AP5Z1	No	Unlikely to be sequence specific TF				
APBB3	No	Unlikely to be sequence specific TF				
APEX1	No	Unlikely to be sequence specific TF				
APOBEC3A	No	ssDNA/RNA binding				
APOBEC3B	No	ssDNA/RNA binding				
APOBEC3G	No	ssDNA/RNA binding				
APTX	No	ssDNA/RNA binding				
ARHGAP35	Yes	Likely to be sequence specific TF				
ARHGEF2	No	Unlikely to be sequence specific TF				
ARHGEF5	No	Unlikely to be sequence specific TF				
ARRB1	No	Unlikely to be sequence specific TF				
ARRB2	No	Unlikely to be sequence specific TF				
ASCC1	No	Unlikely to be sequence specific TF				
ATF7IP	No	Unlikely to be sequence specific TF				
ATM	No	Unlikely to be sequence specific TF				
ATR	No	Unlikely to be sequence specific TF				
ATRX	No	Unlikely to be sequence specific TF				
ATXN7	No	Unlikely to be sequence specific TF				
BAG1	No	Unlikely to be sequence specific TF				
BANF1	No	Unlikely to be sequence specific TF				
BANP	No	Unlikely to be sequence specific TF				
BCL10	No	Unlikely to be sequence specific TF				
BCL3	No	Unlikely to be sequence specific TF				
BCLAF1	No	Unlikely to be sequence specific TF				
BCOR	No	Unlikely to be sequence specific TF				
BDP1	No	Unlikely to be sequence specific TF				
BEX1	No	Unlikely to be sequence specific TF				
BIN1	No	Unlikely to be sequence specific TF				
BLM	No	Unlikely to be sequence specific TF				
BLZF1	No	Unlikely to be sequence specific TF				
BMI1	No	Unlikely to be sequence specific TF				
BMP2	No	Unlikely to be sequence specific TF				
BMP4	No	Unlikely to be sequence specific TF				
BMP7	No	Unlikely to be sequence specific TF				
BMPR1A	No	Unlikely to be sequence specific TF				
BOD1L1	No	Unlikely to be sequence specific TF				
BOLA1	No	Unlikely to be sequence specific TF				
BOLA2	No	Unlikely to be sequence specific TF				
BOLA2B	No	Unlikely to be sequence specific TF				
BOLA3	No	Unlikely to be sequence specific TF				
BPNT1	No	Unlikely to be sequence specific TF				
BPTF	Yes	Known motif				
BRCA1	No	Unlikely to be sequence specific TF				
BRD4	No	Unlikely to be sequence specific TF				
BRD7	No	Unlikely to be sequence specific TF				
BRD8	No	Unlikely to be sequence specific TF				
BRD9	No	Unlikely to be sequence specific TF				
BRF1	No	Unlikely to be sequence specific TF				
BRF2	Yes	Likely to be sequence specific TF				
BRMS1	No	Unlikely to be sequence specific TF				
BRPF1	No	Unlikely to be sequence specific TF				
BTAF1	No	Unlikely to be sequence specific TF				
BTBD8	No	Unlikely to be sequence specific TF				
BTG2	No	Unlikely to be sequence specific TF				
BTK	No	Unlikely to be sequence specific TF				
BTRC	No	Unlikely to be sequence specific TF				
BUD31	No	Unlikely to be sequence specific TF				
C14orf39	No	Unlikely to be sequence specific TF				
C1D	No	Unlikely to be sequence specific TF				
C20orf194	No	Unlikely to be sequence specific TF				
C3orf33	No	Unlikely to be sequence specific TF				
CACTIN	No	Unlikely to be sequence specific TF				
CAMK1D	No	Unlikely to be sequence specific TF				
CAMK2A	No	Unlikely to be sequence specific TF				
CAPN15	No	Unlikely to be sequence specific TF				
CAPN3	No	Unlikely to be sequence specific TF				
CARD11	No	Unlikely to be sequence specific TF				
CARD14	No	Unlikely to be sequence specific TF				
CARF	Yes	Known motif				
CASP8AP2	No	Unlikely to be sequence specific TF				
CAT	No	Unlikely to be sequence specific TF				
CBFA2T2	No	Unlikely to be sequence specific TF				
CBFA2T3	No	Unlikely to be sequence specific TF				
CBFB	No	Unlikely to be sequence specific TF				
CBL	No	Unlikely to be sequence specific TF				
CBLL1	No	Unlikely to be sequence specific TF				
CC2D1A	Yes	Likely to be sequence specific TF				
CC2D1B	No	Unlikely to be sequence specific TF				
CCDC71	No	Unlikely to be sequence specific TF				
CCNT1	No	Unlikely to be sequence specific TF				
CCNT2	No	Unlikely to be sequence specific TF				
CD36	No	Unlikely to be sequence specific TF				
CD40	No	Unlikely to be sequence specific TF				
CD40LG	No	Unlikely to be sequence specific TF				
CDC6	No	Unlikely to be sequence specific TF				
CDK5RAP3	No	Unlikely to be sequence specific TF				
CDK7	No	Unlikely to be sequence specific TF				
CDK8	No	Unlikely to be sequence specific TF				
CDK9	No	Unlikely to be sequence specific TF				
CDKN1A	No	Unlikely to be sequence specific TF				
CDKN2A	No	Unlikely to be sequence specific TF				
CEBPZ	Yes	Known motif				
CELF3	No	ssDNA/RNA binding				
CENPA	Yes	Likely to be sequence specific TF				
CENPS	Yes	Likely to be sequence specific TF				
CENPT	Yes	Likely to be sequence specific TF				
CENPX	Yes	Likely to be sequence specific TF				
CFLAR	No	Unlikely to be sequence specific TF				
CGGBP1	Yes	Likely to be sequence specific TF				
CHCHD3	Yes	Likely to be sequence specific TF				
CHD1	No	Unlikely to be sequence specific TF				
CHD6	No	Unlikely to be sequence specific TF				
CHD7	No	Unlikely to be sequence specific TF				
CHD9	No	Unlikely to be sequence specific TF				
CHP1	No	ssDNA/RNA binding				
CHRAC1	No	Unlikely to be sequence specific TF				
CHUK	No	Unlikely to be sequence specific TF				
CHURC1	No	Unlikely to be sequence specific TF				
CIB1	No	Unlikely to be sequence specific TF				
CIITA	No	Unlikely to be sequence specific TF				
CIR1	No	Unlikely to be sequence specific TF				
CITED1	No	Unlikely to be sequence specific TF				
CITED2	No	Unlikely to be sequence specific TF				
CITED4	No	Unlikely to be sequence specific TF				
CIZ1	No	Unlikely to be sequence specific TF				
CLU	No	Unlikely to be sequence specific TF				
CMKLR1	No	Unlikely to be sequence specific TF				
CNBP	No	ssDNA/RNA binding				
CNOT3	No	Unlikely to be sequence specific TF				
CNOT4	No	Unlikely to be sequence specific TF				
CNOT7	No	Unlikely to be sequence specific TF				
CNOT8	No	Unlikely to be sequence specific TF				
COMMD1	No	Unlikely to be sequence specific TF				
COMMD6	No	Unlikely to be sequence specific TF				
COMMD7	No	Unlikely to be sequence specific TF				
COPS2	No	Unlikely to be sequence specific TF				
COPS3	No	Unlikely to be sequence specific TF				
COPS4	No	Unlikely to be sequence specific TF				
CPEB1	Yes	Known motif				
CREBBP	No	Unlikely to be sequence specific TF				
CREG1	No	Unlikely to be sequence specific TF				
CRTC1	No	Unlikely to be sequence specific TF				
CRTC2	No	Unlikely to be sequence specific TF				
CRTC3	No	Unlikely to be sequence specific TF				
CSRNP1	Yes	Likely to be sequence specific TF				
CSRNP2	Yes	Likely to be sequence specific TF				
CSRNP3	Yes	Likely to be sequence specific TF				
CTBP1	No	Unlikely to be sequence specific TF				
CTBP2	No	Unlikely to be sequence specific TF				
CTH	No	Unlikely to be sequence specific TF				
CTNNB1	No	Unlikely to be sequence specific TF				
CTNNBIP1	No	Unlikely to be sequence specific TF				
CUL1	No	Unlikely to be sequence specific TF				
CUL2	No	Unlikely to be sequence specific TF				
CUL3	No	Unlikely to be sequence specific TF				
CUL4A	No	Unlikely to be sequence specific TF				
CUL4B	No	Unlikely to be sequence specific TF				
CUL5	No	Unlikely to be sequence specific TF				
CYLD	No	Unlikely to be sequence specific TF				
CYP1B1	No	Unlikely to be sequence specific TF				
CYTL1	No	Unlikely to be sequence specific TF				
DAB2IP	No	Unlikely to be sequence specific TF				
DACH1	Yes	Likely to be sequence specific TF				
DACH2	Yes	Likely to be sequence specific TF				
DAP	No	Unlikely to be sequence specific TF				
DAXX	No	Unlikely to be sequence specific TF				
DCP1A	No	Unlikely to be sequence specific TF				
DDB1	No	Unlikely to be sequence specific TF				
DDB2	No	Unlikely to be sequence specific TF				
DDN	No	Unlikely to be sequence specific TF				
DDR2	No	Unlikely to be sequence specific TF				
DDRGK1	No	Unlikely to be sequence specific TF				
DDX3X	No	ssDNA/RNA binding				
DDX5	No	Unlikely to be sequence specific TF				
DDX58	No	Unlikely to be sequence specific TF				
DEK	No	Unlikely to be sequence specific TF				
DEPDC1	No	Unlikely to be sequence specific TF				
DEPDC1B	No	Unlikely to be sequence specific TF				
DEPDC4	No	Unlikely to be sequence specific TF				
DEPDC5	No	Unlikely to be sequence specific TF				
DEPDC7	No	Unlikely to be sequence specific TF				
DEPTOR	No	Unlikely to be sequence specific TF				
DHX34	No	Unlikely to be sequence specific TF				
DHX36	No	ssDNA/RNA binding				
DISP3	No	Unlikely to be sequence specific TF				
DMAP1	No	Unlikely to be sequence specific TF				
DMC1	No	Unlikely to be sequence specific TF				
DMRTC1	No	Unlikely to be sequence specific TF				
DNA2	No	ssDNA/RNA binding				
DNAJA3	No	Unlikely to be sequence specific TF				
DNAJC21	No	ssDNA/RNA binding				
DNMT3A	No	Unlikely to be sequence specific TF				
DNMT3B	No	Unlikely to be sequence specific TF				
DNMT3L	No	Unlikely to be sequence specific TF				
DNTT	No	ssDNA/RNA binding				
DPF2	No	Unlikely to be sequence specific TF				
DR1	Yes	Likely to be sequence specific TF				
DRAP1	Yes	Likely to be sequence specific TF				
DSP	No	Unlikely to be sequence specific TF				
DTX1	No	Unlikely to be sequence specific TF				
DUSP12	No	Unlikely to be sequence specific TF				
DVL1	No	Unlikely to be sequence specific TF				
DVL2	No	Unlikely to be sequence specific TF				
DVL3	No	Unlikely to be sequence specific TF				
DZIP1L	No	Unlikely to be sequence specific TF				
EAF2	No	Unlikely to be sequence specific TF				
EDA	No	Unlikely to be sequence specific TF				
EDA2R	No	Unlikely to be sequence specific TF				
EDF1	No	Unlikely to be sequence specific TF				
EDN1	No	Unlikely to be sequence specific TF				
EED	No	Unlikely to be sequence specific TF				
EGLN1	No	Unlikely to be sequence specific TF				
EID1	No	Unlikely to be sequence specific TF				
EID2	No	Unlikely to be sequence specific TF				
EIF2AK2	No	Unlikely to be sequence specific TF				
EIF2AK4	No	Unlikely to be sequence specific TF				
EIF3C	No	Unlikely to be sequence specific TF				
EIF3CL	No	Unlikely to be sequence specific TF				
EIF3K	No	Unlikely to be sequence specific TF				
EME1	No	Unlikely to be sequence specific TF				
ENO1	No	Unlikely to be sequence specific TF				
EP300	No	Unlikely to be sequence specific TF				
EP400	No	Unlikely to be sequence specific TF				
EPHA5	No	Unlikely to be sequence specific TF				
EPM2AIP1	No	Unlikely to be sequence specific TF				
ERBIN	No	Unlikely to be sequence specific TF				
ERC1	No	Unlikely to be sequence specific TF				
ERCC3	No	Unlikely to be sequence specific TF				
ERCC4	No	ssDNA/RNA binding				
EWSR1	No	ssDNA/RNA binding				
EXO1	No	Unlikely to be sequence specific TF				
EXOC2	No	Unlikely to be sequence specific TF				
EXOG	No	Unlikely to be sequence specific TF				
EZH1	No	Unlikely to be sequence specific TF				
EZH2	No	Unlikely to be sequence specific TF				
FAAP24	No	Unlikely to be sequence specific TF				
FAM153C	No	Unlikely to be sequence specific TF				
FAM171B	No	Unlikely to be sequence specific TF				
FAM200A	No	Unlikely to be sequence specific TF				
FAN1	No	Unlikely to be sequence specific TF				
FANCA	No	Unlikely to be sequence specific TF				
FANCD2	No	Unlikely to be sequence specific TF				
FANK1	No	Unlikely to be sequence specific TF				
FARSA	No	Unlikely to be sequence specific TF				
FARSB	No	Unlikely to be sequence specific TF				
FBN1	No	Unlikely to be sequence specific TF				
FBXO41	No	Unlikely to be sequence specific TF				
FEN1	No	Unlikely to be sequence specific TF				
FER	No	Unlikely to be sequence specific TF				
FGD1	No	Unlikely to be sequence specific TF				
FHL2	No	Unlikely to be sequence specific TF				
FLNA	No	Unlikely to be sequence specific TF				
FMNL2	No	Unlikely to be sequence specific TF				
FUBP1	No	ssDNA/RNA binding				
FUBP3	No	ssDNA/RNA binding				
FUS	No	ssDNA/RNA binding				
FZD1	No	Unlikely to be sequence specific TF				
FZD2	No	Unlikely to be sequence specific TF				
FZD4	No	Unlikely to be sequence specific TF				
FZD6	No	Unlikely to be sequence specific TF				
GABPB1	No	Unlikely to be sequence specific TF				
GABPB2	No	Unlikely to be sequence specific TF				
GADD45A	No	Unlikely to be sequence specific TF				
GAS6	No	Unlikely to be sequence specific TF				
GAS7	No	Unlikely to be sequence specific TF				
GCFC2	No	Unlikely to be sequence specific TF				
GEN1	No	Unlikely to be sequence specific TF				
GLMP	Yes	Likely to be sequence specific TF				
GOLGB1	No	Unlikely to be sequence specific TF				
GON4L	No	Unlikely to be sequence specific TF				
GPATCH8	No	Unlikely to be sequence specific TF				
GPBP1	Yes	Likely to be sequence specific TF				
GPBP1L1	Yes	Likely to be sequence specific TF				
GPER1	No	Unlikely to be sequence specific TF				
GPR155	No	Unlikely to be sequence specific TF				
GREM1	No	Unlikely to be sequence specific TF				
GRM6	No	Unlikely to be sequence specific TF				
GTF2A1	No	Unlikely to be sequence specific TF				
GTF2A1L	No	Unlikely to be sequence specific TF				
GTF2A2	No	Unlikely to be sequence specific TF				
GTF2B	Yes	Known motif				
GTF2E2	No	Unlikely to be sequence specific TF				
GTF2F1	No	Unlikely to be sequence specific TF				
GTF2F2	No	Unlikely to be sequence specific TF				
GTF2H1	No	Unlikely to be sequence specific TF				
GTF2H2	No	Unlikely to be sequence specific TF				
GTF2H2C	No	Unlikely to be sequence specific TF				
GTF2H3	No	Unlikely to be sequence specific TF				
GTF2H4	No	Unlikely to be sequence specific TF				
GTF3C1	No	Unlikely to be sequence specific TF				
GTF3C2	No	Unlikely to be sequence specific TF				
H1F0	No	Unlikely to be sequence specific TF				
H1FOO	No	Unlikely to be sequence specific TF				
H1FX	No	Unlikely to be sequence specific TF				
HAVCR2	No	Unlikely to be sequence specific TF				
HCFC1	No	Unlikely to be sequence specific TF				
HCK	No	Unlikely to be sequence specific TF				
HDAC1	No	Unlikely to be sequence specific TF				
HDAC10	No	Unlikely to be sequence specific TF				
HDAC2	No	Unlikely to be sequence specific TF				
HDAC3	No	Unlikely to be sequence specific TF				
HDAC4	No	Unlikely to be sequence specific TF				
HDAC5	No	Unlikely to be sequence specific TF				
HDAC6	No	Unlikely to be sequence specific TF				
HDAC7	No	Unlikely to be sequence specific TF				
HDAC8	No	Unlikely to be sequence specific TF				
HDAC9	No	Unlikely to be sequence specific TF				
HELZ2	No	Unlikely to be sequence specific TF				
HIPK2	No	Unlikely to be sequence specific TF				
HIRA	No	Unlikely to be sequence specific TF				
HIST1H1A	No	Unlikely to be sequence specific TF				
HIST1H1B	No	Unlikely to be sequence specific TF				
HIST1H1C	No	Unlikely to be sequence specific TF				
HIST1H1D	No	Unlikely to be sequence specific TF				
HIST1H1E	No	Unlikely to be sequence specific TF				
HIST1H1T	No	Unlikely to be sequence specific TF				
HLA-DQB1	No	Unlikely to be sequence specific TF				
HLA-DQB2	No	Unlikely to be sequence specific TF				
HLA-DRB1	No	Unlikely to be sequence specific TF				
HLA-DRB3	No	Unlikely to be sequence specific TF				
HLA-DRB5	No	Unlikely to be sequence specific TF				
HLTF	No	ssDNA/RNA binding				
HMOX1	No	Unlikely to be sequence specific TF				
HNRNPA1	No	ssDNA/RNA binding				
HNRNPA3	No	ssDNA/RNA binding				
HNRNPAB	No	ssDNA/RNA binding				
HNRNPCL2	No	ssDNA/RNA binding				
HNRNPD	No	ssDNA/RNA binding				
HNRNPDL	No	ssDNA/RNA binding				
HNRNPK	No	ssDNA/RNA binding				
HNRNPL	No	ssDNA/RNA binding				
HNRNPU	No	ssDNA/RNA binding				
HP1BP3	No	Unlikely to be sequence specific TF				
HR	No	Unlikely to be sequence specific TF				
HSBP1	No	Unlikely to be sequence specific TF				
HSPA1A	No	Unlikely to be sequence specific TF				
HSPA1B	No	Unlikely to be sequence specific TF				
ICAM1	No	Unlikely to be sequence specific TF				
IFI16	No	Unlikely to be sequence specific TF				
IFNB1	No	Unlikely to be sequence specific TF				
IGHM	No	Unlikely to be sequence specific TF				
IKBKB	No	Unlikely to be sequence specific TF				
IKBKG	No	Unlikely to be sequence specific TF				
IL10	No	Unlikely to be sequence specific TF				
IL1B	No	Unlikely to be sequence specific TF				
IL1RAP	No	Unlikely to be sequence specific TF				
IL4	No	Unlikely to be sequence specific TF				
IL5	No	Unlikely to be sequence specific TF				
IL6	No	Unlikely to be sequence specific TF				
INF2	No	Unlikely to be sequence specific TF				
ING4	No	Unlikely to be sequence specific TF				
INS	No	Unlikely to be sequence specific TF				
IRAK1	No	Unlikely to be sequence specific TF				
IRAK2	No	Unlikely to be sequence specific TF				
IRAK3	No	Unlikely to be sequence specific TF				
IRF2BP1	No	Unlikely to be sequence specific TF				
ITCH	No	Unlikely to be sequence specific TF				
ITGB2	No	Unlikely to be sequence specific TF				
ITGB3BP	No	Unlikely to be sequence specific TF				
IZUMO2	No	Unlikely to be sequence specific TF				
JADE1	No	Unlikely to be sequence specific TF				
JAK2	No	Unlikely to be sequence specific TF				
JMY	No	Unlikely to be sequence specific TF				
JUP	No	Unlikely to be sequence specific TF				
KANSL2	No	Unlikely to be sequence specific TF				
KAT2A	No	Unlikely to be sequence specific TF				
KAT2B	No	Unlikely to be sequence specific TF				
KAT5	No	Unlikely to be sequence specific TF				
KAT6A	No	Unlikely to be sequence specific TF				
KAT6B	No	Unlikely to be sequence specific TF				
KAT8	No	Unlikely to be sequence specific TF				
KCNIP3	Yes	Likely to be sequence specific TF				
KDM1A	No	Unlikely to be sequence specific TF				
KDM3A	No	Unlikely to be sequence specific TF				
KEAP1	No	Unlikely to be sequence specific TF				
KIAA1549	No	Unlikely to be sequence specific TF				
KIAA1683	No	Unlikely to be sequence specific TF				
KIAA1958	No	Unlikely to be sequence specific TF				
KIT	No	Unlikely to be sequence specific TF				
KNTC1	No	Unlikely to be sequence specific TF				
KRAS	No	Unlikely to be sequence specific TF				
KRBOX1	No	Unlikely to be sequence specific TF				
KRTAP5-1	No	Unlikely to be sequence specific TF				
KRTAP5-9	No	Unlikely to be sequence specific TF				
KRTAP9-9	No	Unlikely to be sequence specific TF				
LARP1	No	ssDNA/RNA binding				
LARP1B	No	ssDNA/RNA binding				
LARP4	No	ssDNA/RNA binding				
LARP4B	No	ssDNA/RNA binding				
LARP6	No	ssDNA/RNA binding				
LARP7	No	ssDNA/RNA binding				
LGALS9	No	Unlikely to be sequence specific TF				
LGR4	No	Unlikely to be sequence specific TF				
LIG1	No	Unlikely to be sequence specific TF				
LIG3	No	Unlikely to be sequence specific TF				
LMO2	No	Unlikely to be sequence specific TF				
LMO4	No	Unlikely to be sequence specific TF				
LPP	No	Unlikely to be sequence specific TF				
LRP5	No	ssDNA/RNA binding				
LRP6	No	Unlikely to be sequence specific TF				
LRP8	No	ssDNA/RNA binding				
LRRFIP1	No	Unlikely to be sequence specific TF				
LRRFIP2	No	Unlikely to be sequence specific TF				
LSR	No	Unlikely to be sequence specific TF				
LTF	Yes	Known motif				
LTN1	No	Unlikely to be sequence specific TF				
LZTFL1	No	Unlikely to be sequence specific TF				
LZTR1	No	Unlikely to be sequence specific TF				
LZTS1	No	Unlikely to be sequence specific TF				
MACC1	No	Unlikely to be sequence specific TF				
MACF1	No	Unlikely to be sequence specific TF				
MAD2L2	No	Unlikely to be sequence specific TF				
MALT1	No	Unlikely to be sequence specific TF				
MAML1	No	Unlikely to be sequence specific TF				
MAML3	No	Unlikely to be sequence specific TF				
MAP2K5	No	Unlikely to be sequence specific TF				
MAP3K10	No	Unlikely to be sequence specific TF				
MAP3K13	No	Unlikely to be sequence specific TF				
MAP3K7	No	Unlikely to be sequence specific TF				
MAPK1	No	Unlikely to be sequence specific TF				
MAPK10	No	Unlikely to be sequence specific TF				
MAPK11	No	Unlikely to be sequence specific TF				
MAPK14	No	Unlikely to be sequence specific TF				
MAPK3	No	Unlikely to be sequence specific TF				
MAPK8	No	Unlikely to be sequence specific TF				
MAPK9	No	Unlikely to be sequence specific TF				
MATR3	No	ssDNA/RNA binding				
MAVS	No	Unlikely to be sequence specific TF				
MB21D1	No	Unlikely to be sequence specific TF				
MBTPS2	No	Unlikely to be sequence specific TF				
MDFI	No	Unlikely to be sequence specific TF				
MDM2	No	ssDNA/RNA binding				
MDM4	No	Unlikely to be sequence specific TF				
MED1	No	Unlikely to be sequence specific TF				
MED12	No	Unlikely to be sequence specific TF				
MED13	No	Unlikely to be sequence specific TF				
MED13L	No	Unlikely to be sequence specific TF				
MED14	No	Unlikely to be sequence specific TF				
MED15	No	Unlikely to be sequence specific TF				
MED16	No	Unlikely to be sequence specific TF				
MED17	No	Unlikely to be sequence specific TF				
MED21	No	Unlikely to be sequence specific TF				
MED23	No	Unlikely to be sequence specific TF				
MED24	No	Unlikely to be sequence specific TF				
MED6	No	Unlikely to be sequence specific TF				
MEN1	No	Unlikely to be sequence specific TF				
MET	No	Unlikely to be sequence specific TF				
MGMT	No	Unlikely to be sequence specific TF				
MID2	No	Unlikely to be sequence specific TF				
MINK1	No	Unlikely to be sequence specific TF				
MKL1	No	Unlikely to be sequence specific TF				
MKL2	No	Unlikely to be sequence specific TF				
MKRN3	No	ssDNA/RNA binding				
MLLT1	No	Unlikely to be sequence specific TF				
MLLT10	No	Unlikely to be sequence specific TF				
MLLT11	No	Unlikely to be sequence specific TF				
MLLT3	No	Unlikely to be sequence specific TF				
MLLT6	No	Unlikely to be sequence specific TF				
MN1	No	Unlikely to be sequence specific TF				
MNAT1	No	Unlikely to be sequence specific TF				
MPG	No	Unlikely to be sequence specific TF				
MRPL28	No	Unlikely to be sequence specific TF				
MRRF	No	Unlikely to be sequence specific TF				
MSH2	No	Unlikely to be sequence specific TF				
MSH3	No	Unlikely to be sequence specific TF				
MSH6	No	Unlikely to be sequence specific TF				
MSL3	No	Unlikely to be sequence specific TF				
MSRB2	No	Unlikely to be sequence specific TF				
MST1R	No	Unlikely to be sequence specific TF				
MTDH	No	Unlikely to be sequence specific TF				
MTF2	Yes	Known motif				
MTPN	No	Unlikely to be sequence specific TF				
MUS81	No	Unlikely to be sequence specific TF				
MYBBP1A	No	Unlikely to be sequence specific TF				
MYCBP	No	Unlikely to be sequence specific TF				
MYD88	No	Unlikely to be sequence specific TF				
MYEF2	No	ssDNA/RNA binding				
MYOCD	No	Unlikely to be sequence specific TF				
